lagoslakeid,lake_nhdid,lake_reachcode,lake_namegnis,lake_namelagos,lake_county,lake_countyfips,lake_lat_decdeg,lake_lon_decdeg,lake_centroidstate,nhdhr_area_sqkm,nhdhr_fdate,nhdhr_gnisid,lagosus_legacysiteid,lagosus_legacysitelabel,lagosus_legacyprogram,wqp_monitoringlocationidentifier,wqp_monitoringlocationname,wqp_providername,nhdplusv2_comid,nhdplusv2_reachcode,nhdplusv2_area_sqkm,lagosne_lagoslakeid,lagosne_legacysiteid,nla2007_siteid,nla2012_siteid,nhdplusv2_lakes_n,lagosne_lakes_n,wqp_sites_n,lagosus_legacyids_n
542,120018642,9.0201E+12,West Battle Lake,West Battle Lake,Otter Tail,27111,46.29014169,-95.68422296,MN,22.318,2004-03-16T05:00:00Z,653928,NA,NA,NA,MNPCA-56-0239-00-102,WEST BATTLE,STORET,6658833,9.0201E+12,22.17,542,56-0239-00-202,NA,NA,1,1,10,7
542,120018642,9.0201E+12,West Battle Lake,West Battle Lake,Otter Tail,27111,46.29014169,-95.68422296,MN,22.318,2004-03-16T05:00:00Z,653928,NA,NA,NA,MNPCA-56-0239-00-103,WEST BATTLE,STORET,6658833,9.0201E+12,22.17,542,56-0239-00-202,NA,NA,1,1,10,7
542,120018642,9.0201E+12,West Battle Lake,West Battle Lake,Otter Tail,27111,46.29014169,-95.68422296,MN,22.318,2004-03-16T05:00:00Z,653928,NA,NA,NA,MNPCA-56-0239-00-201,WEST BATTLE,STORET,6658833,9.0201E+12,22.17,542,56-0239-00-202,NA,NA,1,1,10,7
542,120018642,9.0201E+12,West Battle Lake,West Battle Lake,Otter Tail,27111,46.29014169,-95.68422296,MN,22.318,2004-03-16T05:00:00Z,653928,NA,NA,NA,MNPCA-56-0239-00-202,WEST BATTLE,STORET,6658833,9.0201E+12,22.17,542,56-0239-00-202,NA,NA,1,1,10,7
542,120018642,9.0201E+12,West Battle Lake,West Battle Lake,Otter Tail,27111,46.29014169,-95.68422296,MN,22.318,2004-03-16T05:00:00Z,653928,NA,NA,NA,MNPCA-56-0239-00-203,WEST BATTLE,STORET,6658833,9.0201E+12,22.17,542,56-0239-00-202,NA,NA,1,1,10,7
542,120018642,9.0201E+12,West Battle Lake,West Battle Lake,Otter Tail,27111,46.29014169,-95.68422296,MN,22.318,2004-03-16T05:00:00Z,653928,NA,NA,NA,MNPCA-56-0239-00-204,WEST BATTLE,STORET,6658833,9.0201E+12,22.17,542,56-0239-00-202,NA,NA,1,1,10,7
542,120018642,9.0201E+12,West Battle Lake,West Battle Lake,Otter Tail,27111,46.29014169,-95.68422296,MN,22.318,2004-03-16T05:00:00Z,653928,NA,NA,NA,MNPCA-56-0239-00-205,West Battle,STORET,6658833,9.0201E+12,22.17,542,56-0239-00-202,NA,NA,1,1,10,7
544,120020073,7.02E+12,Pomme de Terre Lake,Pomme de Terre Lake,Grant,27051,46.0234163,-95.88325386,MN,7.181,2004-03-16T05:00:00Z,649619,NA,NA,NA,USGS-05293350,"POMME DE TERRE LAKE NR ELBOW LAKE, MN",NWIS,167120594,7.02E+12,7.152,544,26-0097-00-204,NA,NA,1,1,9,8
544,120020073,7.02E+12,Pomme de Terre Lake,Pomme de Terre Lake,Grant,27051,46.0234163,-95.88325386,MN,7.181,2004-03-16T05:00:00Z,649619,NA,NA,NA,MNPCA-26-0097-00-100,POMME DE TERRE,STORET,167120594,7.02E+12,7.152,544,26-0097-00-204,NA,NA,1,1,9,8
544,120020073,7.02E+12,Pomme de Terre Lake,Pomme de Terre Lake,Grant,27051,46.0234163,-95.88325386,MN,7.181,2004-03-16T05:00:00Z,649619,NA,NA,NA,MNPCA-26-0097-00-101,POMME DE TERRE,STORET,167120594,7.02E+12,7.152,544,26-0097-00-204,NA,NA,1,1,9,8
544,120020073,7.02E+12,Pomme de Terre Lake,Pomme de Terre Lake,Grant,27051,46.0234163,-95.88325386,MN,7.181,2004-03-16T05:00:00Z,649619,NA,NA,NA,MNPCA-26-0097-00-102,POMME DE TERRE,STORET,167120594,7.02E+12,7.152,544,26-0097-00-204,NA,NA,1,1,9,8
544,120020073,7.02E+12,Pomme de Terre Lake,Pomme de Terre Lake,Grant,27051,46.0234163,-95.88325386,MN,7.181,2004-03-16T05:00:00Z,649619,NA,NA,NA,MNPCA-26-0097-00-201,POMME DE TERRE,STORET,167120594,7.02E+12,7.152,544,26-0097-00-204,NA,NA,1,1,9,8
544,120020073,7.02E+12,Pomme de Terre Lake,Pomme de Terre Lake,Grant,27051,46.0234163,-95.88325386,MN,7.181,2004-03-16T05:00:00Z,649619,NA,NA,NA,MNPCA-26-0097-00-202,POMME DE TERRE,STORET,167120594,7.02E+12,7.152,544,26-0097-00-204,NA,NA,1,1,9,8
544,120020073,7.02E+12,Pomme de Terre Lake,Pomme de Terre Lake,Grant,27051,46.0234163,-95.88325386,MN,7.181,2004-03-16T05:00:00Z,649619,NA,NA,NA,MNPCA-26-0097-00-203,POMME DE TERRE,STORET,167120594,7.02E+12,7.152,544,26-0097-00-204,NA,NA,1,1,9,8
544,120020073,7.02E+12,Pomme de Terre Lake,Pomme de Terre Lake,Grant,27051,46.0234163,-95.88325386,MN,7.181,2004-03-16T05:00:00Z,649619,NA,NA,NA,MNPCA-26-0097-00-204,POMME DE TERRE,STORET,167120594,7.02E+12,7.152,544,26-0097-00-204,NA,NA,1,1,9,8
544,120020073,7.02E+12,Pomme de Terre Lake,Pomme de Terre Lake,Grant,27051,46.0234163,-95.88325386,MN,7.181,2004-03-16T05:00:00Z,649619,NA,NA,NA,MNPCA-26-0097-00-205,POMME DE TERRE,STORET,167120594,7.02E+12,7.152,544,26-0097-00-204,NA,NA,1,1,9,8
546,86445563,7.03E+12,Grindstone Lake,Grindstone Lake,Pine,27115,46.12196734,-93.00753414,MN,2.124,2003-06-12T04:00:00Z,644486,NA,NA,NA,MNPCA-58-0123-00-100,GRINDSTONE,STORET,2630930,7.03E+12,2.123,546,58-0123-00-201,NA,NA,1,1,10,9
546,86445563,7.03E+12,Grindstone Lake,Grindstone Lake,Pine,27115,46.12196734,-93.00753414,MN,2.124,2003-06-12T04:00:00Z,644486,NA,NA,NA,MNPCA-58-0123-00-101,GRINDSTONE,STORET,2630930,7.03E+12,2.123,546,58-0123-00-201,NA,NA,1,1,10,9
546,86445563,7.03E+12,Grindstone Lake,Grindstone Lake,Pine,27115,46.12196734,-93.00753414,MN,2.124,2003-06-12T04:00:00Z,644486,NA,NA,NA,MNPCA-58-0123-00-201,GRINDSTONE,STORET,2630930,7.03E+12,2.123,546,58-0123-00-201,NA,NA,1,1,10,9
546,86445563,7.03E+12,Grindstone Lake,Grindstone Lake,Pine,27115,46.12196734,-93.00753414,MN,2.124,2003-06-12T04:00:00Z,644486,NA,NA,NA,MNPCA-58-0123-00-202,GRINDSTONE,STORET,2630930,7.03E+12,2.123,546,58-0123-00-201,NA,NA,1,1,10,9
546,86445563,7.03E+12,Grindstone Lake,Grindstone Lake,Pine,27115,46.12196734,-93.00753414,MN,2.124,2003-06-12T04:00:00Z,644486,NA,NA,NA,MNPCA-58-0123-00-203,GRINDSTONE,STORET,2630930,7.03E+12,2.123,546,58-0123-00-201,NA,NA,1,1,10,9
546,86445563,7.03E+12,Grindstone Lake,Grindstone Lake,Pine,27115,46.12196734,-93.00753414,MN,2.124,2003-06-12T04:00:00Z,644486,NA,NA,NA,MNPCA-58-0123-00-204,GRINDSTONE,STORET,2630930,7.03E+12,2.123,546,58-0123-00-201,NA,NA,1,1,10,9
546,86445563,7.03E+12,Grindstone Lake,Grindstone Lake,Pine,27115,46.12196734,-93.00753414,MN,2.124,2003-06-12T04:00:00Z,644486,NA,NA,NA,MNPCA-58-0123-00-205,GRINDSTONE,STORET,2630930,7.03E+12,2.123,546,58-0123-00-201,NA,NA,1,1,10,9
546,86445563,7.03E+12,Grindstone Lake,Grindstone Lake,Pine,27115,46.12196734,-93.00753414,MN,2.124,2003-06-12T04:00:00Z,644486,NA,NA,NA,MNPCA-58-0123-00-206,GRINDSTONE,STORET,2630930,7.03E+12,2.123,546,58-0123-00-201,NA,NA,1,1,10,9
546,86445563,7.03E+12,Grindstone Lake,Grindstone Lake,Pine,27115,46.12196734,-93.00753414,MN,2.124,2003-06-12T04:00:00Z,644486,NA,NA,NA,MNPCA-58-0123-00-207,Grindstone,STORET,2630930,7.03E+12,2.123,546,58-0123-00-201,NA,NA,1,1,10,9
546,86445563,7.03E+12,Grindstone Lake,Grindstone Lake,Pine,27115,46.12196734,-93.00753414,MN,2.124,2003-06-12T04:00:00Z,644486,NA,NA,NA,NALMS-3756,Grindstone,STORET,2630930,7.03E+12,2.123,546,58-0123-00-201,NA,NA,1,1,10,9
548,129225118,4.0601E+12,Herendeene Lake,Herendeene Lake; HERENDEENE LAKE,Benzie,26019,44.74065668,-85.86084768,MI,0.157,2004-11-07T05:00:00Z,628128,NA,NA,NA,USGS-444426085513401,"HERENDEENE LAKE NEAR LAKE ANN, MI",NWIS,12227267,4.0601E+12,0.161,548,100139,NA,NA,1,1,7,2
548,129225118,4.0601E+12,Herendeene Lake,Herendeene Lake; HERENDEENE LAKE,Benzie,26019,44.74065668,-85.86084768,MI,0.157,2004-11-07T05:00:00Z,628128,NA,NA,NA,USGS-444426085513402,"HERENDEENE LAKE NEAR LAKE ANN, MI (3 FT AB LK BOT)",NWIS,12227267,4.0601E+12,0.161,548,100139,NA,NA,1,1,7,2
548,129225118,4.0601E+12,Herendeene Lake,Herendeene Lake; HERENDEENE LAKE,Benzie,26019,44.74065668,-85.86084768,MI,0.157,2004-11-07T05:00:00Z,628128,NA,NA,NA,USGS-444426085513403,"HERENDEENE LAKE NEAR LAKE ANN, MI (PHOTIC ZONE)",NWIS,12227267,4.0601E+12,0.161,548,100139,NA,NA,1,1,7,2
548,129225118,4.0601E+12,Herendeene Lake,Herendeene Lake; HERENDEENE LAKE,Benzie,26019,44.74065668,-85.86084768,MI,0.157,2004-11-07T05:00:00Z,628128,NA,NA,NA,USGS-444426085513405,"HERENDEENE LAKE NEAR LAKE ANN, MI (3FT BL LK SURF)",NWIS,12227267,4.0601E+12,0.161,548,100139,NA,NA,1,1,7,2
548,129225118,4.0601E+12,Herendeene Lake,Herendeene Lake; HERENDEENE LAKE,Benzie,26019,44.74065668,-85.86084768,MI,0.157,2004-11-07T05:00:00Z,628128,NA,NA,NA,USGS-444426085513406,"HERENDEENE LAKE NEAR LAKE ANN, MI (MID-DEPTH)",NWIS,12227267,4.0601E+12,0.161,548,100139,NA,NA,1,1,7,2
548,129225118,4.0601E+12,Herendeene Lake,Herendeene Lake; HERENDEENE LAKE,Benzie,26019,44.74065668,-85.86084768,MI,0.157,2004-11-07T05:00:00Z,628128,NA,NA,NA,21MICH_WQX-100139,HERENDEENE LAKE CENTRAL BASIN;ALMIRA TOWNSHIP  SEC15,STORET,12227267,4.0601E+12,0.161,548,100139,NA,NA,1,1,7,2
548,129225118,4.0601E+12,Herendeene Lake,Herendeene Lake; HERENDEENE LAKE,Benzie,26019,44.74065668,-85.86084768,MI,0.157,2004-11-07T05:00:00Z,628128,NA,NA,NA,21MICH-100139,HERENDEENE LAKE IN CENT. BASIN;ALMIRA TOWNSHIP. SEC15,STORET,12227267,4.0601E+12,0.161,548,100139,NA,NA,1,1,7,2
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,METC_WQX-82015900-01,Center of Forest Lake - West basin,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,METC_WQX-82015900-02,Deepest point of Forest Lake - Middle basin,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,METC_WQX-82015900-03,Deepest point of Forest Lake - East basin,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,METC_WQX-82015900-04,Northeast portion of Forest Lake - East basin,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,MNPCA-82-0159-00-100,FOREST,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,MNPCA-82-0159-00-201,FOREST,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,MNPCA-82-0159-00-202,FOREST,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,MNPCA-82-0159-00-203,FOREST,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,MNPCA-82-0159-00-205,FOREST,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,MNPCA-82-0159-00-206,FOREST,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,MNPCA-82-0159-00-207,FOREST,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,MNPCA-82-0159-00-208,FOREST,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,MNPCA-82-0159-00-209,FOREST,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,MNPCA-82-0159-00-210,FOREST,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,MNPCA-82-0159-00-211,FOREST,STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
552,120020343,7.03001E+12,Forest Lake,Forest Lake,Washington,27163,45.26942675,-92.94599305,MN,9.142,2004-03-16T05:00:00Z,643805,NA,NA,NA,NALMS-3703,Forest (Middle Basin),STORET,2647106,7.03001E+12,9.152,552,82-0159-00-202,NA,NA,1,1,16,11
557,45722930,7.0102E+12,Cedar Lake,Cedar Lake,Morrison,27097,45.8131072,-94.6368171,MN,0.957,2002-07-17T04:00:00Z,641013,NA,NA,NA,MNPCA-49-0140-00-102,CEDAR,STORET,4971593,7.0102E+12,0.927,557,49-0140-00-202,NLA06608-MN:49-0140,NA,1,1,6,4
557,45722930,7.0102E+12,Cedar Lake,Cedar Lake,Morrison,27097,45.8131072,-94.6368171,MN,0.957,2002-07-17T04:00:00Z,641013,NA,NA,NA,MNPCA-49-0140-00-201,CEDAR,STORET,4971593,7.0102E+12,0.927,557,49-0140-00-202,NLA06608-MN:49-0140,NA,1,1,6,4
557,45722930,7.0102E+12,Cedar Lake,Cedar Lake,Morrison,27097,45.8131072,-94.6368171,MN,0.957,2002-07-17T04:00:00Z,641013,NA,NA,NA,MNPCA-49-0140-00-202,CEDAR,STORET,4971593,7.0102E+12,0.927,557,49-0140-00-202,NLA06608-MN:49-0140,NA,1,1,6,4
557,45722930,7.0102E+12,Cedar Lake,Cedar Lake,Morrison,27097,45.8131072,-94.6368171,MN,0.957,2002-07-17T04:00:00Z,641013,NA,NA,NA,NALMS-3551,Cedar Lake,STORET,4971593,7.0102E+12,0.927,557,49-0140-00-202,NLA06608-MN:49-0140,NA,1,1,6,4
557,45722930,7.0102E+12,Cedar Lake,Cedar Lake,Morrison,27097,45.8131072,-94.6368171,MN,0.957,2002-07-17T04:00:00Z,641013,NA,NA,NA,NARSTEST-NLA06608-MN:49-0140,Cedar Lake,STORET,4971593,7.0102E+12,0.927,557,49-0140-00-202,NLA06608-MN:49-0140,NA,1,1,6,4
557,45722930,7.0102E+12,Cedar Lake,Cedar Lake,Morrison,27097,45.8131072,-94.6368171,MN,0.957,2002-07-17T04:00:00Z,641013,NA,NA,NA,NARS_WQX-NLA06608-MN:49-0140,Cedar Lake,STORET,4971593,7.0102E+12,0.927,557,49-0140-00-202,NLA06608-MN:49-0140,NA,1,1,6,4
567,167258122,7.01011E+12,Middle Cullen Lake,Middle Cullen Lake,Crow Wing,27035,46.55213293,-94.26582534,MN,1.581,2009-07-14T04:00:00Z,647807,NA,NA,NA,MNPCA-18-0377-00-100,MIDDLE CULLEN,STORET,4942039,7.01011E+12,3.813,567,18-0377-00-201,NA,NA,1,1,9,8
567,167258122,7.01011E+12,Middle Cullen Lake,Middle Cullen Lake,Crow Wing,27035,46.55213293,-94.26582534,MN,1.581,2009-07-14T04:00:00Z,647807,NA,NA,NA,MNPCA-18-0377-00-101,MIDDLE CULLEN,STORET,4942039,7.01011E+12,3.813,567,18-0377-00-201,NA,NA,1,1,9,8
567,167258122,7.01011E+12,Middle Cullen Lake,Middle Cullen Lake,Crow Wing,27035,46.55213293,-94.26582534,MN,1.581,2009-07-14T04:00:00Z,647807,NA,NA,NA,MNPCA-18-0377-00-201,MIDDLE CULLEN,STORET,4942039,7.01011E+12,3.813,567,18-0377-00-201,NA,NA,1,1,9,8
567,167258122,7.01011E+12,Middle Cullen Lake,Middle Cullen Lake,Crow Wing,27035,46.55213293,-94.26582534,MN,1.581,2009-07-14T04:00:00Z,647807,NA,NA,NA,MNPCA-18-0377-00-202,MIDDLE CULLEN,STORET,4942039,7.01011E+12,3.813,567,18-0377-00-201,NA,NA,1,1,9,8
567,167258122,7.01011E+12,Middle Cullen Lake,Middle Cullen Lake,Crow Wing,27035,46.55213293,-94.26582534,MN,1.581,2009-07-14T04:00:00Z,647807,NA,NA,NA,MNPCA-18-0377-00-203,MIDDLE CULLEN,STORET,4942039,7.01011E+12,3.813,567,18-0377-00-201,NA,NA,1,1,9,8
567,167258122,7.01011E+12,Middle Cullen Lake,Middle Cullen Lake,Crow Wing,27035,46.55213293,-94.26582534,MN,1.581,2009-07-14T04:00:00Z,647807,NA,NA,NA,MNPCA-18-0377-00-204,MIDDLE CULLEN,STORET,4942039,7.01011E+12,3.813,567,18-0377-00-201,NA,NA,1,1,9,8
567,167258122,7.01011E+12,Middle Cullen Lake,Middle Cullen Lake,Crow Wing,27035,46.55213293,-94.26582534,MN,1.581,2009-07-14T04:00:00Z,647807,NA,NA,NA,MNPCA-18-0377-00-205,MIDDLE CULLEN,STORET,4942039,7.01011E+12,3.813,567,18-0377-00-201,NA,NA,1,1,9,8
567,167258122,7.01011E+12,Middle Cullen Lake,Middle Cullen Lake,Crow Wing,27035,46.55213293,-94.26582534,MN,1.581,2009-07-14T04:00:00Z,647807,NA,NA,NA,MNPCA-18-0377-00-206,Middle Cullen,STORET,4942039,7.01011E+12,3.813,567,18-0377-00-201,NA,NA,1,1,9,8
567,167258122,7.01011E+12,Middle Cullen Lake,Middle Cullen Lake,Crow Wing,27035,46.55213293,-94.26582534,MN,1.581,2009-07-14T04:00:00Z,647807,NA,NA,NA,NALMS-4028,Middle Cullen Lake,STORET,4942039,7.01011E+12,3.813,567,18-0377-00-201,NA,NA,1,1,9,8
587,106351867,9.03E+12,Little Trout Lake,Little Trout Lake,St. Louis,27137,48.39686863,-92.52282197,MN,1.041,2010-10-20T04:00:00Z,661779,NA,NA,NA,USGS-482353092311901,LITTLE TROUT LAKE NR CRANE LAKE MN,NWIS,7152976,9.03E+12,1.1,587,69-0682-00-102,NA,NA,1,1,5,2
587,106351867,9.03E+12,Little Trout Lake,Little Trout Lake,St. Louis,27137,48.39686863,-92.52282197,MN,1.041,2010-10-20T04:00:00Z,661779,NA,NA,NA,11NPSWRD-VOYA_21,Little Trout Lake,STORET,7152976,9.03E+12,1.1,587,69-0682-00-102,NA,NA,1,1,5,2
587,106351867,9.03E+12,Little Trout Lake,Little Trout Lake,St. Louis,27137,48.39686863,-92.52282197,MN,1.041,2010-10-20T04:00:00Z,661779,NA,NA,NA,11NPSWRD_WQX-VOYA_21,Little Trout Lake,STORET,7152976,9.03E+12,1.1,587,69-0682-00-102,NA,NA,1,1,5,2
587,106351867,9.03E+12,Little Trout Lake,Little Trout Lake,St. Louis,27137,48.39686863,-92.52282197,MN,1.041,2010-10-20T04:00:00Z,661779,NA,NA,NA,MNPCA-69-0682-00-101,LITTLE TROUT,STORET,7152976,9.03E+12,1.1,587,69-0682-00-102,NA,NA,1,1,5,2
587,106351867,9.03E+12,Little Trout Lake,Little Trout Lake,St. Louis,27137,48.39686863,-92.52282197,MN,1.041,2010-10-20T04:00:00Z,661779,NA,NA,NA,MNPCA-69-0682-00-102,LITTLE TROUT,STORET,7152976,9.03E+12,1.1,587,69-0682-00-102,NA,NA,1,1,5,2
590,120019934,7.0101E+12,Waukenabo Lake,Waukenabo Lake,Aitkin,27001,46.73540904,-93.62171937,MN,2.42,2004-03-16T05:00:00Z,653855,NA,NA,NA,MNPCA-01-0136-00-100,WAUKENABO,STORET,4851965,7.0101E+12,2.619,590,01-0136-00-202,NA,NA,1,1,4,4
590,120019934,7.0101E+12,Waukenabo Lake,Waukenabo Lake,Aitkin,27001,46.73540904,-93.62171937,MN,2.42,2004-03-16T05:00:00Z,653855,NA,NA,NA,MNPCA-01-0136-00-101,WAUKENABO,STORET,4851965,7.0101E+12,2.619,590,01-0136-00-202,NA,NA,1,1,4,4
590,120019934,7.0101E+12,Waukenabo Lake,Waukenabo Lake,Aitkin,27001,46.73540904,-93.62171937,MN,2.42,2004-03-16T05:00:00Z,653855,NA,NA,NA,MNPCA-01-0136-00-201,WAUKENABO,STORET,4851965,7.0101E+12,2.619,590,01-0136-00-202,NA,NA,1,1,4,4
590,120019934,7.0101E+12,Waukenabo Lake,Waukenabo Lake,Aitkin,27001,46.73540904,-93.62171937,MN,2.42,2004-03-16T05:00:00Z,653855,NA,NA,NA,MNPCA-01-0136-00-202,WAUKENABO,STORET,4851965,7.0101E+12,2.619,590,01-0136-00-202,NA,NA,1,1,4,4
591,59745649,7.0101E+12,French Lake,French Lake,Aitkin,27001,46.62514408,-93.54467842,MN,0.571,2002-10-31T05:00:00Z,643942,NA,NA,NA,MNPCA-01-0104-00-100,FRENCH,STORET,4852147,7.0101E+12,0.564,591,01-0104-00-101,NA,NA,1,1,4,3
591,59745649,7.0101E+12,French Lake,French Lake,Aitkin,27001,46.62514408,-93.54467842,MN,0.571,2002-10-31T05:00:00Z,643942,NA,NA,NA,MNPCA-01-0104-00-101,FRENCH,STORET,4852147,7.0101E+12,0.564,591,01-0104-00-101,NA,NA,1,1,4,3
591,59745649,7.0101E+12,French Lake,French Lake,Aitkin,27001,46.62514408,-93.54467842,MN,0.571,2002-10-31T05:00:00Z,643942,NA,NA,NA,MNPCA-01-0104-00-201,FRENCH,STORET,4852147,7.0101E+12,0.564,591,01-0104-00-101,NA,NA,1,1,4,3
591,59745649,7.0101E+12,French Lake,French Lake,Aitkin,27001,46.62514408,-93.54467842,MN,0.571,2002-10-31T05:00:00Z,643942,NA,NA,NA,NARS_WQX-NLA06608-1534,French Lake,STORET,4852147,7.0101E+12,0.564,591,01-0104-00-101,NA,NA,1,1,4,3
596,120019218,9.03E+12,Cedar Lake,Cedar Lake,Lake,27075,47.95640634,-91.79028332,MN,1.862,2004-03-16T05:00:00Z,660971,NA,NA,NA,MNPCA-38-0330-00-217,Alice,STORET,7107533,9.03E+12,1.972,596,38-0810-00-100,NA,NA,1,1,4,4
596,120019218,9.03E+12,Cedar Lake,Cedar Lake,Lake,27075,47.95640634,-91.79028332,MN,1.862,2004-03-16T05:00:00Z,660971,NA,NA,NA,MNPCA-38-0810-00-100,CEDAR,STORET,7107533,9.03E+12,1.972,596,38-0810-00-100,NA,NA,1,1,4,4
596,120019218,9.03E+12,Cedar Lake,Cedar Lake,Lake,27075,47.95640634,-91.79028332,MN,1.862,2004-03-16T05:00:00Z,660971,NA,NA,NA,MNPCA-38-0810-00-201,Cedar,STORET,7107533,9.03E+12,1.972,596,38-0810-00-100,NA,NA,1,1,4,4
596,120019218,9.03E+12,Cedar Lake,Cedar Lake,Lake,27075,47.95640634,-91.79028332,MN,1.862,2004-03-16T05:00:00Z,660971,NA,NA,NA,MNPCA-38-0810-00-202,Cedar,STORET,7107533,9.03E+12,1.972,596,38-0810-00-100,NA,NA,1,1,4,4
598,167258106,7.01011E+12,Gull Lake,Gull Lake,Cass,27021,46.44631823,-94.35106703,MN,40.075,2009-07-14T04:00:00Z,644527,NA,NA,NA,MNPCA-11-0305-00-100,GULL,STORET,167122172,7.01011E+12,45.397,598,11-0305-00-209,NA,NA,1,1,16,14
598,167258106,7.01011E+12,Gull Lake,Gull Lake,Cass,27021,46.44631823,-94.35106703,MN,40.075,2009-07-14T04:00:00Z,644527,NA,NA,NA,MNPCA-11-0305-00-101,GULL,STORET,167122172,7.01011E+12,45.397,598,11-0305-00-209,NA,NA,1,1,16,14
598,167258106,7.01011E+12,Gull Lake,Gull Lake,Cass,27021,46.44631823,-94.35106703,MN,40.075,2009-07-14T04:00:00Z,644527,NA,NA,NA,MNPCA-11-0305-00-103,GULL,STORET,167122172,7.01011E+12,45.397,598,11-0305-00-209,NA,NA,1,1,16,14
598,167258106,7.01011E+12,Gull Lake,Gull Lake,Cass,27021,46.44631823,-94.35106703,MN,40.075,2009-07-14T04:00:00Z,644527,NA,NA,NA,MNPCA-11-0305-00-201,GULL,STORET,167122172,7.01011E+12,45.397,598,11-0305-00-209,NA,NA,1,1,16,14
598,167258106,7.01011E+12,Gull Lake,Gull Lake,Cass,27021,46.44631823,-94.35106703,MN,40.075,2009-07-14T04:00:00Z,644527,NA,NA,NA,MNPCA-11-0305-00-202,GULL,STORET,167122172,7.01011E+12,45.397,598,11-0305-00-209,NA,NA,1,1,16,14
